ID,Sta,cast,nisk,qc,YYYY,MM,DD,TIME,Lat,Long,btm,Press,CTD T,CTD Salt,Bot Sal,qc,CTD O2,Bot O2,qc,DIC,qc,TA,qc,pH TOT,pH Temp,qc,CO3,qc,Sil,Amm,Nitra,Nitri,PO4,qc,Line,PO4 4 co2sys,SIL 4 co2sys,nut flag,TA 4 co2sys,TA flag,DIC 4 co2sys,DIC flag,Blanc1,pH TOT in situ,pCO2,CO2,HCO3,CO3,Calc,Arag,Revelle Factor,Blanc2,pH TOT in situ,pCO2,CO2,HCO3,CO3,Calc,Arag,Revelle Factor
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.028,409.14,15.48,1873.29,142.53,3.40,2.18,12.02,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.046,390.74,14.25,1849.07,153.88,3.68,2.36,11.50,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.046,391.68,13.90,1840.09,158.62,3.80,2.45,11.30,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.039,400.40,14.03,1842.05,158.52,3.81,2.45,11.31,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.036,403.78,13.90,1839.17,161.23,3.88,2.50,11.20,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.028,412.90,14.19,1843.20,158.71,3.82,2.47,11.30,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.023,419.74,14.41,1848.40,157.29,3.79,2.45,11.37,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.727,683.26,39.91,2261.95,62.94,0.91,0.59,18.55,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.721,734.81,42.36,2265.20,60.85,0.97,0.63,18.70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.651,919.42,51.65,2270.64,51.52,0.91,0.58,19.16,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.612,1065.53,57.25,2253.71,47.33,0.93,0.59,19.10,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.565,1231.51,62.94,2225.41,43.25,0.91,0.58,18.87,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.560,1266.50,62.60,2206.13,43.48,0.94,0.60,18.77,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.568,1255.86,59.90,2188.43,45.47,1.01,0.64,18.69,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.579,1244.53,56.27,2174.11,49.02,1.11,0.71,18.53,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.609,1176.60,50.80,2155.86,54.64,1.26,0.80,18.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.633,1117.80,47.11,2141.19,58.80,1.37,0.87,18.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.702,933.73,40.08,2098.98,65.64,1.54,0.98,17.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.733,863.82,36.81,2073.21,69.87,1.65,1.05,17.20,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.786,758.99,31.65,2041.96,79.49,1.88,1.20,16.38,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.875,611.02,23.83,1984.55,102.83,2.45,1.56,14.50,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.985,460.90,17.32,1909.30,133.28,3.18,2.04,12.55,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.022,417.62,15.85,1885.13,141.03,3.37,2.16,12.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.054,383.54,14.31,1855.29,152.50,3.65,2.34,11.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.060,378.20,13.77,1843.11,158.41,3.80,2.44,11.32,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.059,379.12,13.52,1835.92,162.07,3.89,2.50,11.17,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.046,394.10,13.68,1836.65,162.66,3.92,2.52,11.15,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.047,393.14,13.60,1836.41,163.99,3.95,2.55,11.10,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.737,683.10,39.71,2263.57,63.93,0.96,0.62,18.48,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.713,750.34,43.26,2268.00,59.74,0.96,0.62,18.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.655,911.08,51.15,2269.19,51.97,0.92,0.59,19.14,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.600,1095.54,59.03,2257.65,46.02,0.90,0.58,19.11,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.586,1161.01,60.34,2235.08,45.08,0.93,0.59,18.97,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.566,1238.50,62.16,2221.52,44.02,0.94,0.60,18.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.573,1229.64,60.30,2204.97,45.23,0.98,0.62,18.78,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.572,1246.07,58.86,2188.37,46.46,1.03,0.66,18.67,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.587,1217.95,55.40,2170.90,49.51,1.12,0.71,18.53,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.586,1246.08,53.41,2160.88,52.40,1.21,0.77,18.30,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.639,1098.50,46.53,2136.73,59.15,1.38,0.88,17.98,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.688,968.93,41.53,2108.77,64.10,1.50,0.96,17.68,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.745,839.55,35.96,2073.99,71.45,1.68,1.07,17.10,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.828,676.42,29.15,2021.52,83.23,1.97,1.25,16.06,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.883,591.39,24.71,1984.76,95.83,2.28,1.45,15.01,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.891,583.54,23.30,1974.08,102.82,2.45,1.56,14.47,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.955,500.23,18.43,1924.06,128.41,3.07,1.97,12.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.030,409.69,14.89,1866.60,150.61,3.60,2.32,11.68,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.042,397.05,14.00,1846.38,159.32,3.82,2.46,11.29,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.042,398.10,13.53,1834.95,166.32,4.00,2.58,11.02,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.043,398.27,13.53,1835.13,166.44,4.01,2.59,11.02,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.041,400.73,13.61,1836.65,165.74,4.00,2.58,11.04,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.592,1220.46,51.93,2162.45,54.02,1.23,0.78,18.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.582,1254.00,53.18,2162.05,52.87,1.21,0.77,18.26,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.590,1233.92,52.28,2160.85,53.76,1.23,0.79,18.23,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.598,1213.33,51.32,2160.25,54.83,1.26,0.81,18.20,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.594,1231.89,51.70,2156.69,54.51,1.27,0.81,18.18,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.590,1246.95,51.47,2151.31,54.92,1.28,0.82,18.12,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.674,1009.65,42.20,2110.02,63.88,1.50,0.96,17.66,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.755,820.08,34.66,2064.88,73.86,1.75,1.11,16.89,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.788,755.89,31.75,2043.38,79.18,1.88,1.20,16.42,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.811,714.83,29.67,2029.56,83.97,2.00,1.27,16.01,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.926,537.05,20.62,1951.76,115.72,2.76,1.77,13.61,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.019,423.16,15.56,1883.76,145.98,3.50,2.24,11.92,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.043,397.84,14.23,1857.70,157.57,3.78,2.43,11.39,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.049,390.61,13.62,1837.62,163.36,3.93,2.53,11.13,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.051,389.09,13.56,1837.45,163.99,3.95,2.55,11.11,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.671,1020.89,42.22,2110.66,64.22,1.51,0.96,17.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.690,974.83,40.40,2103.33,66.57,1.57,1.00,17.46,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.726,887.48,37.22,2082.53,70.35,1.67,1.06,17.18,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.769,796.21,33.25,2058.07,76.98,1.83,1.17,16.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.793,746.87,31.13,2037.04,80.53,1.92,1.22,16.29,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.813,717.23,28.53,2023.28,88.69,2.12,1.35,15.60,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.899,578.50,22.25,1972.83,109.63,2.63,1.68,14.05,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.965,489.45,17.47,1908.41,135.72,3.26,2.10,12.43,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.018,426.46,15.21,1876.68,150.91,3.63,2.33,11.70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.034,410.03,14.61,1869.39,156.00,3.75,2.41,11.49,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.831,674.15,28.53,2017.55,85.42,2.02,1.29,15.87,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.779,775.26,31.21,2032.66,81.13,1.93,1.23,16.21,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.866,624.75,24.59,1988.96,99.55,2.37,1.52,14.75,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.961,488.60,19.16,1929.19,120.15,2.87,1.83,13.30,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.998,445.94,16.53,1894.20,138.17,3.31,2.12,12.29,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.029,411.81,15.08,1871.03,148.79,3.57,2.29,11.77,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.061,377.99,13.35,1836.19,165.06,3.96,2.55,11.07,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.062,377.00,13.11,1827.52,168.17,4.04,2.61,10.93,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.078,362.93,12.62,1821.46,173.52,4.17,2.69,10.76,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.074,366.72,12.75,1824.08,172.27,4.15,2.67,10.80,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.677,995.45,42.42,2099.88,62.30,1.47,0.94,17.78,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.717,901.04,38.22,2080.31,67.87,1.60,1.02,17.37,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.892,579.37,23.46,1970.34,100.90,2.41,1.53,14.60,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.949,503.01,19.74,1935.25,117.41,2.81,1.79,13.46,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.986,458.73,17.77,1910.89,127.94,3.06,1.96,12.83,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.046,392.89,14.17,1849.23,155.89,3.74,2.41,11.42,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.055,384.80,13.13,1828.54,169.83,4.08,2.64,10.89,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.053,388.67,13.25,1833.97,169.48,4.08,2.63,10.92,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.057,384.59,13.11,1831.96,170.93,4.12,2.66,10.87,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.853,643.50,26.31,2004.06,92.83,2.21,1.41,15.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.854,644.12,25.67,1996.43,95.50,2.28,1.46,15.05,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.910,559.08,22.14,1967.59,107.87,2.58,1.65,14.14,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.944,515.29,18.79,1923.54,126.57,3.03,1.95,12.92,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.035,405.77,14.10,1850.67,160.44,3.85,2.48,11.26,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.012,431.86,14.88,1862.67,154.64,3.72,2.40,11.50,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.051,390.06,13.43,1837.42,166.84,4.01,2.59,11.01,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.039,403.01,13.61,1839.23,166.97,4.02,2.60,11.01,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.041,401.44,13.50,1836.82,168.18,4.05,2.62,10.96,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.036,406.60,13.66,1838.51,166.63,4.02,2.60,11.02,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.069,370.99,13.53,1846.77,161.99,3.88,2.49,11.21,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.044,396.25,13.68,1841.63,164.40,3.95,2.55,11.10,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.054,387.50,13.24,1834.43,169.53,4.08,2.63,10.92,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.051,389.66,13.23,1831.51,169.65,4.08,2.64,10.90,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.042,400.01,13.49,1835.54,167.88,4.05,2.61,10.97,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.045,396.23,13.36,1833.35,169.09,4.08,2.63,10.93,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.738,663.86,38.88,2259.33,64.39,0.93,0.60,18.43,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.712,749.55,43.42,2265.03,59.25,0.95,0.61,18.81,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.656,907.34,51.13,2267.54,51.83,0.92,0.59,19.15,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.602,1089.56,58.70,2251.29,46.01,0.90,0.58,19.11,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.557,1240.89,64.73,2236.46,42.00,0.87,0.55,18.91,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.561,1242.45,63.92,2224.74,42.44,0.89,0.57,18.87,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.559,1263.98,63.42,2204.03,42.54,0.92,0.59,18.79,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.580,1211.59,59.53,2181.22,44.85,0.99,0.63,18.82,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.625,1095.14,52.92,2156.05,49.73,1.12,0.71,18.69,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.692,941.44,42.93,2114.45,60.52,1.40,0.89,18.03,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.734,852.14,38.12,2082.49,66.60,1.55,0.99,17.52,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.756,808.38,35.68,2065.22,70.30,1.65,1.05,17.20,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.819,690.99,29.70,2022.18,81.71,1.93,1.23,16.18,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.884,589.75,24.60,1986.13,96.37,2.29,1.46,14.98,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.990,451.41,17.67,1907.69,127.45,3.04,1.94,12.84,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.018,420.38,16.12,1884.27,137.61,3.29,2.10,12.28,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.050,387.28,14.60,1859.32,149.28,3.57,2.29,11.71,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.053,383.97,14.39,1853.85,150.95,3.61,2.32,11.63,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.054,383.09,14.26,1849.31,152.23,3.65,2.34,11.56,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.049,388.58,13.98,1841.15,156.67,3.77,2.42,11.37,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.035,404.01,14.30,1843.99,155.11,3.74,2.40,11.43,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.043,396.89,13.93,1839.68,159.19,3.84,2.47,11.28,,,,,,,,,
